timestamp,x,y,"00:08:9f:7e:73:f6,2.4,irunsipal","00:40:5a:af:48:82,2.4,U+zone","00:40:5a:af:48:83,2.4,FREE_U+zone","00:40:5a:af:68:61,2.4,U+village","00:40:5a:af:68:62,2.4,U+zone","00:40:5a:af:68:63,2.4,FREE_U+zone","00:40:5a:af:7b:2a,2.4,U+zone","00:40:5a:af:7b:2b,2.4,FREE_U+zone",,"00:40:5a:af:98:ba,2.4,U+zone",,"00:40:5a:af:c2:8a,2.4,U+zone","00:40:5a:af:ca:39,2.4,U+village","00:40:5a:af:ca:3a,2.4,U+zone","00:40:5a:af:ca:3b,2.4,FREE_U+zone","00:40:5a:af:e1:99,2.4,U+village","00:40:5a:af:e1:9a,2.4,U+zone","00:40:5a:af:e1:9b,2.4,FREE_U+zone","1c:39:29:23:98:f4,2.4,AT_401_CST_570004_WW_98f4","1c:39:29:23:99:2a,2.4,AT_401_CST_570004_WW_992a","1c:39:29:23:99:38,2.4,AT_401_CST_570004_WW_9938","1c:39:29:23:99:41,2.4,AT_401_CST_570004_WW_9941","1c:39:29:23:99:e6,2.4,AT_401_CST_570004_WW_99e6","1c:39:29:23:99:fb,2.4,AT_401_CST_570004_WW_99fb","1c:39:29:23:c5:94,2.4,AT_401_CST_570004_WW_c594","1c:39:29:28:66:24,2.4,AT_401_CST_570004_WW_6624","1c:39:29:28:66:52,2.4,AT_401_CST_570004_WW_6652","1c:bf:ce:2d:aa:95,2.4,GNET_BB_L2_2DAA95","1c:e8:9e:63:97:1c,2.4,Samsung Floor A/C_E50AJTAF189T","1e:39:29:b7:ea:ba,2.4,[LG_AirPurifier]eaba","24:f2:7f:ff:5c:e2,2.4,Hallym WiFi","24:f2:7f:ff:5c:e3,2.4,eduroam","24:f2:7f:ff:5c:f2,5.0,Hallym WiFi","24:f2:7f:ff:5c:f3,5.0,eduroam","24:f2:7f:ff:5c:f4,5.0,Hallym Univ","24:f2:7f:ff:5d:23,2.4,eduroam","24:f2:7f:ff:5d:24,2.4,Hallym Univ","24:f2:7f:ff:5d:33,5.0,eduroam","24:f2:7f:ff:5d:34,5.0,Hallym Univ","24:f2:7f:ff:5d:b2,5.0,Hallym WiFi","24:f2:7f:ff:5d:b3,5.0,eduroam","24:f2:7f:ff:5d:b4,5.0,Hallym Univ","24:f2:7f:ff:5e:82,2.4,Hallym WiFi","24:f2:7f:ff:5e:83,2.4,eduroam","24:f2:7f:ff:5e:92,5.0,Hallym WiFi","24:f2:7f:ff:5e:93,5.0,eduroam","24:f2:7f:ff:5e:94,5.0,Hallym Univ","24:f2:7f:ff:61:02,2.4,Hallym WiFi","24:f2:7f:ff:61:12,5.0,Hallym WiFi","24:f2:7f:ff:61:13,5.0,eduroam","24:f2:7f:ff:61:14,5.0,Hallym Univ","24:f2:7f:ff:61:22,2.4,Hallym WiFi","24:f2:7f:ff:61:23,2.4,eduroam","24:f2:7f:ff:61:24,2.4,Hallym Univ","24:f2:7f:ff:61:32,5.0,Hallym WiFi","24:f2:7f:ff:61:33,5.0,eduroam","24:f2:7f:ff:61:34,5.0,Hallym Univ","24:f2:7f:ff:61:62,2.4,Hallym WiFi","24:f2:7f:ff:61:63,2.4,eduroam","24:f2:7f:ff:61:64,2.4,Hallym Univ","24:f2:7f:ff:61:72,5.0,Hallym WiFi","24:f2:7f:ff:61:73,5.0,eduroam","24:f2:7f:ff:61:74,5.0,Hallym Univ","24:f2:7f:ff:63:a2,2.4,Hallym WiFi","24:f2:7f:ff:63:a3,2.4,eduroam","24:f2:7f:ff:63:a4,2.4,Hallym Univ","24:f2:7f:ff:63:b2,5.0,Hallym WiFi","24:f2:7f:ff:63:b3,5.0,eduroam","24:f2:7f:ff:63:b4,5.0,Hallym Univ","24:f2:7f:ff:64:e2,2.4,Hallym WiFi","24:f2:7f:ff:64:e3,2.4,eduroam","24:f2:7f:ff:64:e4,2.4,Hallym Univ","24:f2:7f:ff:64:f2,5.0,Hallym WiFi","24:f2:7f:ff:64:f3,5.0,eduroam","24:f2:7f:ff:64:f4,5.0,Hallym Univ","24:f2:7f:ff:65:72,5.0,Hallym WiFi","24:f2:7f:ff:65:73,5.0,eduroam","24:f2:7f:ff:65:74,5.0,Hallym Univ","24:f2:7f:ff:80:12,5.0,Hallym WiFi","24:f2:7f:ff:80:13,5.0,eduroam","24:f2:7f:ff:80:14,5.0,Hallym Univ","24:f2:7f:ff:80:62,2.4,Hallym WiFi","24:f2:7f:ff:80:63,2.4,eduroam","24:f2:7f:ff:80:64,2.4,Hallym Univ","24:f2:7f:ff:80:72,5.0,Hallym WiFi","24:f2:7f:ff:80:73,5.0,eduroam","24:f2:7f:ff:80:74,5.0,Hallym Univ","24:f2:7f:ff:84:24,2.4,Hallym Univ","24:f2:7f:ff:84:32,5.0,Hallym WiFi","24:f2:7f:ff:84:33,5.0,eduroam","24:f2:7f:ff:84:34,5.0,Hallym Univ","24:f2:7f:ff:84:e4,2.4,Hallym Univ","24:f2:7f:ff:84:f2,5.0,Hallym WiFi","24:f2:7f:ff:84:f3,5.0,eduroam","24:f2:7f:ff:84:f4,5.0,Hallym Univ","24:f2:7f:ff:85:a2,2.4,Hallym WiFi","24:f2:7f:ff:85:a3,2.4,eduroam","24:f2:7f:ff:85:a4,2.4,Hallym Univ","24:f2:7f:ff:85:b2,5.0,Hallym WiFi","24:f2:7f:ff:85:b3,5.0,eduroam","24:f2:7f:ff:85:b4,5.0,Hallym Univ","32:24:a9:58:f8:70,2.4,DIRECT-70-HP OfficeJet Pro 8210","38:17:c3:c1:de:82,2.4,Hallym WiFi","38:17:c3:c1:de:83,2.4,eduroam","38:17:c3:c1:de:84,2.4,Hallym Univ","38:17:c3:c2:10:b2,5.0,Hallym WiFi","38:17:c3:c2:10:b3,5.0,eduroam","38:17:c3:c2:10:b4,5.0,Hallym Univ","38:17:c3:c2:13:a3,2.4,eduroam","38:17:c3:c2:14:44,2.4,eduroam","38:17:c3:c2:14:52,5.0,Hallym WiFi","38:17:c3:c2:14:53,5.0,Hallym Univ","38:17:c3:c2:14:54,5.0,eduroam","38:17:c3:c2:15:02,2.4,Hallym WiFi","38:17:c3:c2:15:03,2.4,eduroam","38:17:c3:c2:15:04,2.4,Hallym Univ","38:17:c3:c2:15:12,5.0,Hallym WiFi","38:17:c3:c2:15:13,5.0,eduroam","38:17:c3:c2:15:14,5.0,Hallym Univ","3c:d9:2b:a5:cc:fc,2.4,HP-Print-FC-Officejet Pro 8600","40:b8:9a:9a:17:cc,2.4,HP-Print-CC-Color LaserJet Pro","44:48:c1:27:96:02,2.4,Hallym WiFi","44:48:c1:27:96:03,2.4,Hallym Univ","58:86:94:7f:45:6c,2.4,1347","58:86:94:ae:50:ca,2.4,1348-2.4G","58:86:94:ae:50:cb,5.0,1348-5G","5a:86:94:4f:45:6c,5.0,1347_5G","60:d0:2c:0d:4d:58,2.4,KT_FREE_WIFI","60:d0:2c:0d:4d:5c,5.0,KT_FREE_WIFI","60:d0:2c:4d:4d:53,2.4,island-0D4D50","70:5d:cc:ae:25:34,2.4,AV CONTROL","86:25:19:a5:38:51,2.4,DIRECT-51 C51x Series","86:25:19:c5:e3:8e,2.4,DIRECT-8E C56x Series","86:25:19:c6:f7:3f,2.4,DIRECT-3F C56x Series","88:36:6c:9b:0a:f0,2.4,IML1367","88:a9:a7:93:25:bd,2.4,Adventurer 3","b0:38:6c:09:98:10,5.0,1350_5G","b0:38:6c:09:98:12,2.4,1350","b0:38:6c:29:01:2c,2.4,1316","b2:38:6c:49:95:d8,5.0,","bc:10:2f:45:43:8f,2.4,Samsung Room A/C_E50AJTAR195N","bc:10:2f:55:d5:45,2.4,Samsung Room A/C_E50AJTAR107B","bc:10:2f:55:d5:97,2.4,Samsung Room A/C_E50AJTAR138E","cc:88:c7:be:e4:51,5.0,","cc:88:c7:be:e4:52,5.0,Hallym WiFi","de:03:98:3b:9d:2c,2.4,AT_401_CST_570004_WW_9d2c"
1.74766E+12,17.97453432,8.848645594,-100,-98.9286198,-85.54188504,-90.88199835,-100,-100,-45.04237526,-38.70791418,,-48.22038754,,-100,-42.71752532,-29.84848063,-77.83090961,-100,-100,-98.10021132,-100,-100,-49.93322628,-100,-100,-100,-100,-100,-100,-100,-100,-98.10258839,-100,-100,-100,-100,-100,-100,-100,-100,-81.21993311,-82.21562664,-83.37213506,-83.37213506,-100,-100,-100,-76.20637385,-76.21580915,-98.25061809,-100,-100,-100,-100,-100,-100,-74.16718167,-74.53255664,-62.81723546,-30.58533746,-29.76620505,-44.84421121,-42.72824883,-42.72824883,-43.03826405,-100,-100,-100,-72.81298829,-72.1493504,-72.06736056,-97.75508852,-97.75508852,-97.75508852,-100,-92.3871992,-84.44327787,-99.76963557,-99.36722185,-99.36722185,-100,-84.24055946,-83.15446371,-100,-100,-100,-61.9460427,-55.69294422,-49.44509668,-60.3017712,-79.90459038,-79.90459038,-100,-100,-100,-88.15118726,-88.15118726,-59.53934243,-58.60964917,-63.02719336,-59.43852639,-58.225787,-59.43852639,-100,-92.08341078,-91.65686861,-100,-85.68793882,-89.28472448,-89.28472448,-100,-98.8494843,-100,-100,-100,-100,-100,-100,-99.53734559,-99.54641707,-99.53734559,-53.40652216,-70.67438201,-100,-100,-100,-85.46658497,-100,-92.82587274,-99.0415082,-77.95514694,-52.35787281,-100,-69.30805364,-100,-59.14975575,-49.26610747,-100,-86.06239952,-100,-98.66027989,-92.04622076,-98.51599336,-100,-34.27281138,-100,-78.74987819,-100
1.74766E+12,17.8290031,8.163940795,-100,-100,-87.88866322,-92.10387087,-100,-100,-45.46955131,-39.62389736,,-48.87167409,,-100,-43.16040378,-31.25782627,-81.56511579,-100,-100,-99.96122065,-100,-100,-48.75101258,-100,-100,-100,-100,-100,-100,-100,-100,-98.19934419,-100,-100,-100,-100,-100,-100,-100,-100,-80.22982387,-81.84128294,-83.02642741,-83.02642741,-100,-100,-100,-77.10025399,-77.10925029,-98.32769625,-100,-100,-100,-100,-100,-100,-72.84481322,-73.19286534,-63.05109626,-31.84303542,-30.9330905,-45.35566953,-43.61655242,-43.61655242,-43.90922802,-100,-100,-100,-73.06074502,-72.34918543,-72.31339046,-97.90092419,-97.90092419,-97.90092419,-100,-93.72128252,-86.91828258,-100,-100,-100,-100,-83.44088795,-82.32300194,-100,-100,-100,-61.37261865,-54.65528629,-49.59064665,-59.37974556,-79.47285796,-79.47285796,-100,-100,-100,-87.39323126,-87.39323126,-59.35771214,-57.06490769,-62.76343391,-60.23741131,-59.25158655,-60.23741131,-100,-93.21002315,-92.84881928,-100,-85.39932643,-88.75208191,-88.75208191,-100,-98.85727493,-100,-100,-100,-100,-100,-100,-99.92154716,-99.93135148,-99.92154716,-53.99631822,-70.01224161,-100,-100,-100,-87.79474945,-100,-93.805392,-100,-78.48336428,-53.15093923,-100,-67.71589796,-100,-58.19884328,-49.16464218,-100,-88.28229566,-100,-98.68790884,-93.17028625,-99.9614379,-100,-35.06204688,-100,-78.2894102,-100
1.74766E+12,17.67359926,7.481409002,-100,-100,-90.12713259,-93.28761358,-100,-100,-46.01263957,-40.6613615,,-49.40123218,,-100,-43.62623091,-33.16790976,-85.14883334,-100,-100,-100,-100,-100,-48.17156797,-100,-100,-100,-100,-100,-100,-100,-100,-98.316995,-100,-100,-100,-100,-100,-100,-100,-100,-79.32027537,-81.66911161,-82.86854988,-82.86854988,-100,-100,-100,-77.80301064,-77.81124157,-98.42527879,-100,-100,-100,-100,-100,-100,-71.65884976,-71.97865963,-63.3628241,-33.62381964,-32.63826139,-45.97588539,-44.56959179,-44.56959179,-44.83468051,-100,-100,-100,-73.26014694,-72.50223935,-72.52968419,-98.06828026,-98.06828026,-98.06828026,-100,-94.97764491,-89.32350211,-100,-100,-100,-100,-82.7097251,-81.57358121,-100,-100,-100,-60.94611643,-54.14891271,-50.20828904,-58.9318008,-79.27196247,-79.27196247,-100,-100,-100,-86.64526663,-86.64526663,-59.24821453,-56.05580291,-62.51484447,-61.01372303,-60.25138128,-61.01372303,-100,-94.31281369,-94.0098014,-100,-85.26983292,-88.25025097,-88.25025097,-100,-98.88294684,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54.97589694,-69.69545942,-100,-100,-100,-90.01532685,-100,-94.76369088,-100,-78.89058594,-53.9718947,-100,-66.28869542,-100,-57.73630732,-49.34532738,-100,-90.42898967,-100,-98.73445522,-94.26897314,-100,-100,-36.40731137,-100,-78.07410267,-100
1.74766E+12,17.53341258,6.795590008,-100,-100,-92.22808713,-94.42295976,-100,-100,-46.65910058,-41.80115724,,-49.78854441,,-100,-44.10690825,-35.61593002,-88.52261989,-100,-100,-100,-100,-100,-48.25834125,-100,-100,-100,-100,-100,-100,-100,-100,-98.45330839,-100,-100,-100,-100,-100,-100,-100,-100,-78.50242833,-81.71949521,-82.91734793,-82.91734793,-100,-100,-100,-78.28877724,-78.2958837,-98.54163362,-100,-100,-100,-100,-100,-100,-70.62757856,-70.90721013,-63.74688985,-35.9625981,-34.91996304,-46.70382126,-45.57650303,-45.57650303,-45.80278779,-100,-100,-100,-73.40810615,-72.6058194,-72.71533029,-98.25364472,-98.25364472,-98.25364472,-100,-96.14653384,-91.61871039,-100,-100,-100,-100,-82.05615,-80.9168057,-100,-100,-100,-60.67608545,-54.22958078,-51.33375601,-59.00753993,-79.32536115,-79.32536115,-100,-100,-100,-85.91020303,-85.91020303,-59.21533299,-55.65238197,-62.28820779,-61.74352689,-61.19469299,-61.74352689,-100,-95.37662361,-95.12295258,-100,-85.31523048,-87.78295081,-87.78295081,-100,-98.92641698,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56.36846142,-69.75979532,-100,-100,-100,-92.10082613,-100,-95.68744752,-100,-79.15736628,-54.80029807,-100,-65.04883012,-100,-57.81328858,-49.82493691,-100,-92.4662573,-100,-98.79938915,-95.32689791,-100,-100,-38.34293175,-100,-78.12895017,-100
1.74766E+12,17.39928745,6.108559841,-100,-100,-94.16232078,-95.4996427,-100,-100,-47.39639485,-43.02413525,,-50.0130934,,-100,-44.59433735,-38.639086,-91.62703306,-100,-100,-100,-100,-100,-49.07478118,-100,-100,-100,-100,-100,-100,-100,-100,-98.60605189,-100,-100,-100,-100,-100,-100,-100,-100,-77.78742345,-82.01281633,-83.19166701,-83.19166701,-100,-100,-100,-78.53168725,-78.53727736,-98.67502866,-100,-100,-100,-100,-100,-100,-69.76928691,-69.99578749,-64.19776436,-38.89427877,-37.81644074,-47.53843961,-46.62642223,-46.62642223,-46.80171614,-100,-100,-100,-73.50153475,-72.65723282,-72.8694173,-98.45350557,-98.45350557,-98.45350557,-100,-97.21819681,-93.76368139,-100,-100,-100,-100,-81.48924179,-80.36327963,-100,-100,-100,-60.57207511,-54.95304785,-53.00277971,-59.65656597,-79.65651125,-79.65651125,-100,-100,-100,-85.19095012,-85.19095012,-59.26355093,-55.92469204,-62.09030657,-62.40288821,-62.05104351,-62.40288821,-100,-96.38629413,-96.17141041,-100,-85.55129126,-87.35390056,-87.35390056,-100,-98.98760231,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58.19721477,-70.24100921,-100,-100,-100,-94.02375624,-100,-96.5633401,-100,-79.26425966,-55.61570824,-100,-64.01868616,-100,-58.48092782,-50.6202446,-100,-94.3578743,-100,-98.88218077,-96.32867704,-100,-100,-40.90323491,-100,-78.4789473,-100
1.74766E+12,17.28315264,5.418260843,-100,-100,-95.90062751,-96.50739568,-100,-100,-48.21198292,-44.31114616,,-50.05436175,,-100,-45.08041978,-42.27457662,-94.40263046,-100,-100,-100,-100,-100,-50.68433657,-100,-100,-100,-100,-100,-100,-100,-100,-98.77299306,-100,-100,-100,-100,-100,-100,-100,-100,-77.18640147,-82.56945753,-83.71035256,-83.71035256,-100,-100,-100,-78.50587411,-78.50952325,-98.82373182,-100,-100,-100,-100,-100,-100,-69.10226209,-69.26166234,-64.70991849,-42.45376964,-41.36593978,-48.47870291,-47.70848547,-47.70848547,-47.81963183,-100,-100,-100,-73.53734483,-72.65378686,-72.99103376,-98.66435081,-98.66435081,-98.66435081,-100,-98.18288129,-95.71818906,-100,-100,-100,-100,-81.01807958,-79.92360719,-100,-100,-100,-60.64363482,-56.37507124,-55.2510923,-60.92848193,-80.28887001,-80.28887001,-100,-100,-100,-84.49041755,-84.49041755,-59.39735174,-56.94278023,-61.92792355,-62.96787232,-62.78995464,-62.96787232,-100,-97.32666647,-97.13831251,-100,-85.99378743,-86.96681938,-86.96681938,-100,-99.06641978,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60.4853601,-71.17486098,-100,-100,-100,-95.75662612,-100,-97.37804676,-100,-79.19182046,-56.39768407,-100,-63.22064766,-100,-59.79036576,-51.74802428,-100,-96.06761642,-100,-98.9823002,-97.25892702,-100,-100,-44.12254775,-100,-79.14908866,-100
1.74766E+12,17.14701542,4.731626546,-100,-100,-97.41380128,-97.43595199,-100,-100,-49.09332531,-45.64304063,,-49.89183209,,-100,-45.55705708,-46.5596008,-96.78996973,-100,-100,-100,-100,-100,-53.1504562,-99.79217738,-99.73560594,-100,-100,-100,-100,-100,-100,-98.95189944,-100,-100,-100,-100,-100,-100,-100,-100,-76.71050311,-83.40980139,-84.49225003,-84.49225003,-100,-100,-100,-78.18547125,-78.18672207,-98.98601102,-100,-100,-100,-100,-100,-100,-68.64479136,-68.7221053,-65.2778231,-46.67597868,-45.60670547,-49.52357364,-48.81182883,-48.81182883,-48.84470113,-100,-100,-100,-73.51244849,-72.59278877,-73.07926821,-98.88266843,-98.88266843,-98.88266843,-100,-99.03083477,-97.44200733,-99.81735927,-99.71892991,-99.71892991,-100,-80.65174248,-79.60839258,-100,-100,-100,-60.90031398,-58.55140827,-58.11442594,-62.87289083,-81.24589468,-81.24589468,-100,-100,-100,-83.81151497,-83.81151497,-59.62121882,-58.77669371,-61.80784147,-63.41454453,-63.38094819,-63.41454453,-100,-98.18258185,-98.00679648,-100,-86.65849116,-86.62542642,-86.62542642,-100,-99.16278634,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63.25610051,-72.5971105,-100,-100,-100,-97.27194474,-100,-98.11824565,-100,-78.92060303,-57.12578446,-100,-62.67709872,-100,-61.79274316,-53.22504977,-100,-97.55925941,-100,-99.09921758,-98.10226433,-100,-100,-48.03519715,-100,-80.16436881,-100
1.74766E+12,17.02869717,4.04169844,-100,-100,-100,-100,-100,-100,-51,-48,,-51,,-100,-47,-50,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-83,-84,-84,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-50,-49,-50,-51,-51,-51,-100,-100,-100,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-100,-100,-60,-60,-60,-64,-81,-81,-100,-100,-100,-84,-84,-60,-60,-61,-65,-65,-65,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-73,-100,-100,-100,-100,-100,-100,-100,-80,-59,-100,-61,-100,-63,-54,-100,-100,-100,-100,-100,-100,-100,-51,-100,-80,-100
1.74766E+12,16.88585892,3.356426791,-100,-94.74293928,-99.65703342,-99.01688896,-100,-100,-51.00492692,-48.36791974,,-48.88336966,,-100,-46.45302597,-57.19795346,-100,-95.08861954,-95.04507846,-95.63753774,-100,-95.95188439,-60.86936486,-96.75866932,-97.61178418,-100,-100,-100,-100,-100,-100,-99.3365608,-100,-100,-100,-100,-100,-95.42530885,-100,-96.16471384,-76.17621748,-86.01113056,-86.90995355,-86.90995355,-94.84239362,-93.88897183,-100,-76.56990527,-76.56497422,-99.34413517,-94.74518322,-94.74518322,-94.86583596,-100,-95.80649221,-94.36904263,-68.42622535,-68.29111971,-66.56054462,-57.21937083,-56.28480449,-51.92298723,-51.04076606,-51.04076606,-50.87166579,-100,-100,-96.25197557,-73.26873445,-72.28791268,-73.15112553,-99.32786914,-99.32786914,-99.32786914,-95.41902401,-100,-100,-96.7890413,-96.91213964,-96.91213964,-100,-80.26780285,-79.39084639,-93.76896774,-93.52874134,-93.88897183,-62.00351195,-65.35766464,-65.80319304,-68.9487569,-84.21399913,-84.21399913,-96.04593863,-100,-96.16471384,-82.53201299,-82.53201299,-60.35708536,-65.13583342,-61.72299469,-63.86631597,-64.00824502,-63.86631597,-100,-99.58202682,-99.38555617,-100,-88.7082775,-86.09458174,-86.09458174,-95.56742444,-99.40726923,-95.34488215,-95.50357477,-96.4078223,-100,-100,-100,-100,-100,-100,-70.31814001,-77.02897647,-100,-100,-95.64493864,-99.54851014,-95.66664256,-99.3252108,-94.98450641,-77.71595209,-58.34544277,-100,-62.43626655,-100,-68.05115072,-57.28248541,-94.60899927,-99.7538279,-95.10840266,-99.38083815,-99.46946503,-96.11019166,-94.52746996,-58.04887674,-100,-83.31566525,-96.11925482
1.74766E+12,16.64458282,2.699322656,-100,-90.01101279,-100,-99.66362369,-100,-100,-52.02097794,-49.74082711,,-48.0567653,,-100,-46.87670154,-63.45112686,-100,-91.05424899,-90.97020547,-91.85770562,-100,-93.19173913,-66.02814083,-94.98652166,-96.39397561,-100,-100,-100,-100,-100,-100,-99.5371475,-100,-100,-100,-100,-100,-91.6810491,-100,-93.71730082,-76.12557596,-87.7409003,-88.51679655,-88.51679655,-90.37187256,-88.88656748,-100,-75.29785958,-75.28978667,-99.535112,-90.32260605,-90.32260605,-90.57724562,-100,-92.95497997,-89.90396865,-68.66908857,-68.40628186,-67.27496779,-63.43749574,-62.61734767,-53.27545505,-52.15582692,-52.15582692,-51.86609444,-99.90828397,-99.90828397,-92.25880023,-73.04703793,-72.04193425,-73.12800725,-99.54890614,-99.54890614,-99.54890614,-91.96611292,-100,-100,-94.66735891,-94.92333608,-94.92333608,-100,-80.25601494,-79.49227938,-88.63223816,-88.12343402,-88.88656748,-62.84683175,-69.90477096,-70.54473892,-73.00636445,-86.18936371,-86.18936371,-93.46361451,-100,-93.71730082,-81.94788015,-81.94788015,-60.87805163,-69.58304397,-61.77949766,-63.87815403,-64.04944329,-63.87815403,-100,-100,-99.88908125,-100,-90.0689097,-85.91256832,-85.91256832,-92.44670801,-99.55182765,-92.07113438,-92.35804727,-92.9370727,-100,-100,-100,-100,-100,-100,-74.53561124,-79.98491739,-100,-100,-92.15500925,-100,-92.20241097,-99.78560152,-90.54112688,-76.81503382,-58.83720892,-100,-62.74331507,-100,-72.23109121,-59.82775426,-90.41264579,-100,-91.05986648,-99.54155045,-99.97935053,-93.06981146,-90.07783103,-64.04494154,-100,-85.4137188,-93.35380405
1.74766E+12,15.94460939,2.705421977,-100,-84.54202567,-100,-100,-100,-100,-53.07436686,-51.11846351,,-47.06501973,,-100,-47.29961993,-70.15352367,-100,-86.51793139,-86.37093982,-87.43079354,-100,-90.14352919,-71.8554549,-93.1043796,-95.11169651,-100,-100,-100,-100,-100,-100,-99.73936283,-99.78667464,-99.8961916,-100,-100,-100,-87.43118955,-100,-91.10965684,-76.2155495,-89.69194153,-90.32892539,-90.32892539,-85.2857517,-83.53311891,-100,-73.77745904,-73.76707027,-99.72992861,-85.31609007,-85.31609007,-85.71475194,-100,-89.91310645,-85.12801646,-69.12942294,-68.72919352,-68.04435393,-70.11222245,-69.43157716,-54.72838017,-53.27110191,-53.27110191,-52.85274331,-99.54401372,-99.54401372,-88.15599019,-72.75887736,-71.73420281,-73.05802465,-99.76572336,-99.76572336,-99.76572336,-88.10259782,-100,-100,-92.2450527,-92.643896,-92.643896,-100,-80.36068139,-79.72569938,-83.13442107,-82.33695984,-83.53311891,-63.86887299,-75.04056491,-75.73353071,-77.58876567,-88.41796382,-88.41796382,-90.7109952,-100,-91.10965684,-81.41831043,-81.41831043,-61.50701774,-74.69004842,-61.92083689,-63.78515787,-63.95251396,-63.78515787,-100,-100,-100,-100,-91.60284866,-85.79111971,-85.79111971,-89.11553946,-99.70681931,-88.64300675,-89.06614891,-89.31794985,-99.83067052,-100,-100,-100,-100,-100,-79.08802181,-83.32190501,-100,-100,-88.18779881,-100,-88.26028962,-100,-85.3918584,-75.78036782,-59.27551604,-100,-63.31351665,-99.94286868,-76.95179181,-62.65198636,-85.92549648,-100,-86.5106295,-99.71107891,-100,-89.54887917,-85.28441406,-70.52441217,-100,-87.7809857,-90.34372098
1.74766E+12,15.24460989,2.706260001,-100,-78.53091096,-100,-100,-99.86921007,-99.84698653,-54.16342493,-52.499901,,-45.94797874,,-100,-47.73422358,-77.1677899,-100,-81.62618794,-81.37546091,-82.49853012,-100,-86.87664943,-78.19384519,-91.15987688,-93.79607477,-100,-100,-100,-100,-99.86921007,-100,-99.94027098,-99.54443658,-99.65141754,-100,-100,-100,-82.8180046,-100,-88.40845969,-76.44274314,-91.81265611,-92.29853157,-92.29853157,-79.75558023,-77.96748963,-100,-72.05768763,-72.04648346,-99.92544895,-79.86967771,-79.86967771,-80.41860662,-100,-86.7589579,-80.16486197,-69.79289969,-69.24917477,-68.87383844,-77.10558479,-76.58445751,-56.28072508,-54.38692192,-54.38692192,-53.83597943,-99.31046572,-99.31046572,-84.0266291,-72.40446183,-71.36531068,-72.93534802,-99.97598672,-99.97598672,-99.97598672,-83.92330129,-100,-100,-89.60538845,-90.15331843,-90.15331843,-100,-80.57853773,-80.08426678,-77.41817705,-76.31957133,-77.96748963,-65.05688725,-80.62647615,-81.24994867,-82.57250791,-90.840627,-90.840627,-87.85856754,-100,-88.40845969,-80.95686074,-80.95686074,-62.24846711,-80.30878394,-62.1614973,-63.618001,-63.75283022,-63.618001,-99.99133663,-100,-100,-100,-93.26987179,-85.73395506,-85.73395506,-85.65960822,-99.86876937,-85.12405547,-85.68802669,-85.61620788,-99.58720261,-100,-99.93030961,-100,-100,-100,-83.87834077,-86.95050389,-100,-100,-83.87692987,-100,-83.96530528,-100,-79.7091939,-74.66391498,-59.68101347,-100,-64.12881894,-99.74747925,-82.08602211,-65.70326659,-81.26363268,-100,-81.6072325,-99.88596249,-100,-85.67408994,-80.27575158,-77.34799635,-100,-90.35450863,-87.15380818
